movie_title,genre_type
Blood Work,Crime
Blood Work,Drama
Blood Work,Mystery
Blood Work,Thriller
The International,Action
The International,Crime
The International,Drama
The International,Mystery
The International,Thriller
Escape from L.A.,Action
Escape from L.A.,Adventure
Escape from L.A.,Sci-Fi
Escape from L.A.,Thriller
The Iron Giant,Action
The Iron Giant,Adventure
The Iron Giant,Animation
The Iron Giant,Comedy
The Iron Giant,Drama
The Iron Giant,Family
The Iron Giant,Sci-Fi
The Life Aquatic with Steve Zissou,Adventure
The Life Aquatic with Steve Zissou,Comedy
The Life Aquatic with Steve Zissou,Drama
Free State of Jones,Action
Free State of Jones,Biography
Free State of Jones,Drama
Free State of Jones,History
Free State of Jones,War
The Life of David Gale,Crime
The Life of David Gale,Drama
The Life of David Gale,Thriller
Man of the House,Action
Man of the House,Comedy
Run All Night,Action
Run All Night,Crime
Run All Night,Drama
Run All Night,Thriller
Eastern Promises,Crime
Eastern Promises,Mystery
Eastern Promises,Thriller
Into the Blue,Action
Into the Blue,Adventure
Into the Blue,Crime
Into the Blue,Thriller
The Messenger: The Story of Joan of Arc,Adventure
The Messenger: The Story of Joan of Arc,Biography
The Messenger: The Story of Joan of Arc,Drama
The Messenger: The Story of Joan of Arc,History
The Messenger: The Story of Joan of Arc,War
Your Highness,Adventure
Your Highness,Comedy
Your Highness,Fantasy
Dream House,Drama
Dream House,Mystery
Dream House,Thriller
Mad City,Crime
Mad City,Drama
Mad City,Thriller
Baby's Day Out,Adventure
Baby's Day Out,Comedy
Baby's Day Out,Crime
Baby's Day Out,Drama
Baby's Day Out,Family
The Scarlet Letter,Drama
The Scarlet Letter,Romance
Fair Game,Biography
Fair Game,Drama
Fair Game,Thriller
Domino,Action
Domino,Biography
Domino,Crime
Domino,Drama
Domino,Thriller
Jade,Crime
Jade,Drama
Jade,Thriller
Gamer,Action
Gamer,Sci-Fi
Gamer,Thriller
Beautiful Creatures,Drama
Beautiful Creatures,Fantasy
Beautiful Creatures,Romance
Death to Smoochy,Comedy
Death to Smoochy,Crime
Death to Smoochy,Drama
Death to Smoochy,Thriller
Zoolander 2,Comedy
The Big Bounce,Comedy
The Big Bounce,Crime
What Planet Are You From?,Comedy
What Planet Are You From?,Sci-Fi
Drive Angry,Action
Drive Angry,Fantasy
Drive Angry,Thriller
Street Fighter: The Legend of Chun-Li,Action
Street Fighter: The Legend of Chun-Li,Crime
Street Fighter: The Legend of Chun-Li,Drama
Street Fighter: The Legend of Chun-Li,Mystery
Street Fighter: The Legend of Chun-Li,Thriller
The One,Action
The One,Sci-Fi
The One,Thriller
The Adventures of Ford Fairlane,Action
The Adventures of Ford Fairlane,Adventure
The Adventures of Ford Fairlane,Comedy
The Adventures of Ford Fairlane,Crime
The Adventures of Ford Fairlane,Music
The Adventures of Ford Fairlane,Mystery
Pirate Radio,Comedy
Pirate Radio,Drama
Pirate Radio,Music
Traffic,Crime
Traffic,Drama
Traffic,Thriller
Indiana Jones and the Last Crusade,Action
Indiana Jones and the Last Crusade,Adventure
Indiana Jones and the Last Crusade,Fantasy
Anna Karenina,Drama
Anna Karenina,Romance
Chappie,Action
Chappie,Crime
Chappie,Drama
Chappie,Sci-Fi
Chappie,Thriller
The Bone Collector,Crime
The Bone Collector,Drama
The Bone Collector,Mystery
The Bone Collector,Thriller
Panic Room,Crime
Panic Room,Drama
Panic Room,Thriller
Three Kings,Action
Three Kings,Adventure
Three Kings,Comedy
Three Kings,Drama
Three Kings,War
Child 44,Crime
Child 44,Drama
Child 44,Thriller
Rat Race,Adventure
Rat Race,Comedy
K-PAX,Drama
K-PAX,Mystery
K-PAX,Sci-Fi
Kate & Leopold,Comedy
Kate & Leopold,Fantasy
Kate & Leopold,Romance
Bedazzled,Comedy
Bedazzled,Fantasy
Bedazzled,Romance
The Cotton Club,Crime
The Cotton Club,Drama
The Cotton Club,Music
3:10 to Yuma,Adventure
3:10 to Yuma,Crime
3:10 to Yuma,Drama
3:10 to Yuma,Western
Taken 3,Action
Taken 3,Thriller
Out of Sight,Crime
Out of Sight,Drama
Out of Sight,Romance
Out of Sight,Thriller
The Cable Guy,Comedy
The Cable Guy,Drama
The Cable Guy,Thriller
Earth,Drama
Earth,Romance
Earth,War
Dick Tracy,Action
Dick Tracy,Comedy
Dick Tracy,Crime
Dick Tracy,Music
Dick Tracy,Romance
Dick Tracy,Thriller
The Thomas Crown Affair,Crime
The Thomas Crown Affair,Romance
The Thomas Crown Affair,Thriller
Riding in Cars with Boys,Biography
Riding in Cars with Boys,Comedy
Riding in Cars with Boys,Drama
First Blood,Action
First Blood,Adventure
First Blood,Drama
Solaris,Drama
Solaris,Mystery
Solaris,Sci-Fi
Happily N'Ever After,Adventure
Happily N'Ever After,Animation
Happily N'Ever After,Comedy
Happily N'Ever After,Family
Happily N'Ever After,Fantasy
Mary Reilly,Drama
Mary Reilly,Horror
Mary Reilly,Romance
Mary Reilly,Thriller
My Best Friend's Wedding,Comedy
My Best Friend's Wedding,Romance
America's Sweethearts,Comedy
America's Sweethearts,Romance
Insomnia,Drama
Insomnia,Mystery
Insomnia,Thriller
Star Trek: First Contact,Action
Star Trek: First Contact,Adventure
Star Trek: First Contact,Drama
Star Trek: First Contact,Sci-Fi
Star Trek: First Contact,Thriller
Jonah Hex,Action
Jonah Hex,Drama
Jonah Hex,Fantasy
Jonah Hex,Thriller
Jonah Hex,Western
Courage Under Fire,Action
Courage Under Fire,Drama
Courage Under Fire,Mystery
Courage Under Fire,Thriller
Courage Under Fire,War
Liar Liar,Comedy
Liar Liar,Fantasy
Liar Liar,Romance
The Infiltrator,Biography
The Infiltrator,Crime
The Infiltrator,Drama
The Infiltrator,Thriller
Inchon,Drama
Inchon,History
Inchon,War
The Flintstones,Comedy
The Flintstones,Family
The Flintstones,Fantasy
Taken 2,Action
Taken 2,Crime
Taken 2,Thriller
Scary Movie 3,Comedy
Miss Congeniality,Action
Miss Congeniality,Comedy
Miss Congeniality,Crime
Miss Congeniality,Romance
Journey to the Center of the Earth,Action
Journey to the Center of the Earth,Adventure
Journey to the Center of the Earth,Family
Journey to the Center of the Earth,Fantasy
Journey to the Center of the Earth,Sci-Fi
The Princess Diaries 2: Royal Engagement,Comedy
The Princess Diaries 2: Royal Engagement,Family
The Princess Diaries 2: Royal Engagement,Romance
The Pelican Brief,Crime
The Pelican Brief,Drama
The Pelican Brief,Mystery
The Pelican Brief,Thriller
The Client,Crime
The Client,Drama
The Client,Mystery
The Client,Thriller
The Bucket List,Adventure
The Bucket List,Comedy
The Bucket List,Drama
Patriot Games,Action
Patriot Games,Thriller
Monster-in-Law,Comedy
Monster-in-Law,Romance
Prisoners,Crime
Prisoners,Drama
Prisoners,Mystery
Prisoners,Thriller
Training Day,Crime
Training Day,Drama
Training Day,Thriller
Galaxy Quest,Adventure
Galaxy Quest,Comedy
Galaxy Quest,Sci-Fi
Scary Movie 2,Comedy
The Muppets,Adventure
The Muppets,Comedy
The Muppets,Family
The Muppets,Musical
Blade,Action
Blade,Horror
Coach Carter,Drama
Coach Carter,Sport
Changing Lanes,Drama
Changing Lanes,Thriller
Anaconda,Action
Anaconda,Adventure
Anaconda,Horror
Anaconda,Thriller
Coyote Ugly,Comedy
Coyote Ugly,Drama
Coyote Ugly,Music
Coyote Ugly,Romance
Love Actually,Comedy
Love Actually,Drama
Love Actually,Romance
A Bug's Life,Adventure
A Bug's Life,Animation
A Bug's Life,Comedy
A Bug's Life,Family
A Bug's Life,Fantasy
From Hell,Horror
From Hell,Mystery
From Hell,Thriller
The Specialist,Action
The Specialist,Crime
The Specialist,Drama
The Specialist,Romance
The Specialist,Thriller
Tin Cup,Comedy
Tin Cup,Drama
Tin Cup,Romance
Tin Cup,Sport
"Yours, Mine and Ours",Comedy
"Yours, Mine and Ours",Family
Kicking & Screaming,Comedy
Kicking & Screaming,Family
Kicking & Screaming,Romance
Kicking & Screaming,Sport
The Hitchhiker's Guide to the Galaxy,Adventure
The Hitchhiker's Guide to the Galaxy,Comedy
The Hitchhiker's Guide to the Galaxy,Sci-Fi
Fat Albert,Comedy
Fat Albert,Family
Fat Albert,Fantasy
Fat Albert,Romance
Resident Evil: Extinction,Action
Resident Evil: Extinction,Horror
Resident Evil: Extinction,Sci-Fi
Resident Evil: Extinction,Thriller
Blended,Comedy
Blended,Romance
Last Holiday,Adventure
Last Holiday,Comedy
Last Holiday,Drama
The River Wild,Action
The River Wild,Adventure
The River Wild,Crime
The River Wild,Thriller
The Indian in the Cupboard,Drama
The Indian in the Cupboard,Family
The Indian in the Cupboard,Fantasy
Savages,Crime
Savages,Drama
Savages,Thriller
Cellular,Action
Cellular,Crime
Cellular,Thriller
Johnny English,Action
Johnny English,Adventure
Johnny English,Comedy
The Ant Bully,Adventure
The Ant Bully,Animation
The Ant Bully,Comedy
The Ant Bully,Family
The Ant Bully,Fantasy
Dune,Action
Dune,Adventure
Dune,Sci-Fi
Across the Universe,Drama
Across the Universe,Fantasy
Across the Universe,Musical
Across the Universe,Romance
Revolutionary Road,Drama
Revolutionary Road,Romance
16 Blocks,Action
16 Blocks,Crime
16 Blocks,Drama
16 Blocks,Thriller
Babylon A.D.,Action
Babylon A.D.,Adventure
Babylon A.D.,Sci-Fi
Babylon A.D.,Thriller
The Glimmer Man,Action
The Glimmer Man,Comedy
The Glimmer Man,Crime
The Glimmer Man,Drama
The Glimmer Man,Thriller
Multiplicity,Comedy
Multiplicity,Romance
Multiplicity,Sci-Fi
Aliens in the Attic,Adventure
Aliens in the Attic,Comedy
Aliens in the Attic,Family
Aliens in the Attic,Fantasy
Aliens in the Attic,Sci-Fi
The Pledge,Crime
The Pledge,Drama
The Pledge,Mystery
The Pledge,Thriller
The Producers,Comedy
The Producers,Musical
The Phantom,Action
The Phantom,Adventure
The Phantom,Comedy
The Phantom,Fantasy
All the Pretty Horses,Drama
All the Pretty Horses,Romance
All the Pretty Horses,Western
Nixon,Biography
Nixon,Drama
Nixon,History
The Ghost Writer,Mystery
The Ghost Writer,Thriller
Deep Rising,Action
Deep Rising,Adventure
Deep Rising,Horror
Deep Rising,Sci-Fi
Miracle at St. Anna,Action
Miracle at St. Anna,Crime
Miracle at St. Anna,Drama
Miracle at St. Anna,Thriller
Miracle at St. Anna,War
Curse of the Golden Flower,Drama
Curse of the Golden Flower,Romance
Bangkok Dangerous,Action
Bangkok Dangerous,Crime
Bangkok Dangerous,Thriller
Big Trouble,Comedy
Big Trouble,Crime
Big Trouble,Thriller
Love in the Time of Cholera,Drama
Love in the Time of Cholera,Romance
Shadow Conspiracy,Action
Shadow Conspiracy,Thriller
Johnny English Reborn,Action
Johnny English Reborn,Adventure
Johnny English Reborn,Comedy
Johnny English Reborn,Crime
Foodfight!,Action
Foodfight!,Animation
Foodfight!,Comedy
Foodfight!,Family
Foodfight!,Fantasy
Argo,Biography
Argo,Drama
Argo,History
Argo,Thriller
The Fugitive,Action
The Fugitive,Adventure
The Fugitive,Crime
The Fugitive,Drama
The Fugitive,Mystery
The Fugitive,Thriller
The Bounty Hunter,Action
The Bounty Hunter,Comedy
The Bounty Hunter,Romance
Sleepers,Crime
Sleepers,Drama
Sleepers,Thriller
Rambo: First Blood Part II,Action
Rambo: First Blood Part II,Adventure
Rambo: First Blood Part II,Thriller
Rambo: First Blood Part II,War
The Juror,Drama
The Juror,Thriller
Pinocchio,Animation
Pinocchio,Family
Pinocchio,Fantasy
Pinocchio,Musical
Heaven's Gate,Adventure
Heaven's Gate,Drama
Heaven's Gate,Western
Underworld: Evolution,Action
Underworld: Evolution,Adventure
Underworld: Evolution,Fantasy
Underworld: Evolution,Sci-Fi
Underworld: Evolution,Thriller
Victor Frankenstein,Drama
Victor Frankenstein,Horror
Victor Frankenstein,Sci-Fi
Victor Frankenstein,Thriller
Finding Forrester,Drama
28 Days,Comedy
28 Days,Drama
Unleashed,Action
Unleashed,Crime
Unleashed,Drama
Unleashed,Thriller
The Sweetest Thing,Comedy
The Sweetest Thing,Romance
The Firm,Drama
The Firm,Mystery
The Firm,Thriller
Charlie St. Cloud,Drama
Charlie St. Cloud,Fantasy
Charlie St. Cloud,Romance
The Mechanic,Action
The Mechanic,Crime
The Mechanic,Thriller
21 Jump Street,Action
21 Jump Street,Comedy
21 Jump Street,Crime
Notting Hill,Comedy
Notting Hill,Drama
Notting Hill,Romance
Chicken Run,Adventure
Chicken Run,Animation
Chicken Run,Comedy
Chicken Run,Drama
Chicken Run,Family
Along Came Polly,Comedy
Along Came Polly,Romance
Boomerang,Comedy
Boomerang,Drama
Boomerang,Romance
The Heat,Action
The Heat,Comedy
The Heat,Crime
Cleopatra,Biography
Cleopatra,Drama
Cleopatra,History
Cleopatra,Romance
Here Comes the Boom,Action
Here Comes the Boom,Comedy
Here Comes the Boom,Sport
High Crimes,Crime
High Crimes,Drama
High Crimes,Mystery
High Crimes,Thriller
The Mirror Has Two Faces,Comedy
The Mirror Has Two Faces,Drama
The Mirror Has Two Faces,Romance
The Mothman Prophecies,Drama
The Mothman Prophecies,Horror
The Mothman Prophecies,Mystery
The Mothman Prophecies,Thriller
Brüno,Comedy
Licence to Kill,Action
Licence to Kill,Adventure
Licence to Kill,Thriller
Red Riding Hood,Fantasy
Red Riding Hood,Horror
Red Riding Hood,Mystery
Red Riding Hood,Thriller
15 Minutes,Action
15 Minutes,Crime
15 Minutes,Drama
15 Minutes,Thriller
Super Mario Bros.,Adventure
Super Mario Bros.,Comedy
Super Mario Bros.,Family
Super Mario Bros.,Fantasy
Super Mario Bros.,Sci-Fi
Lord of War,Crime
Lord of War,Drama
Lord of War,Thriller
Hero,Action
Hero,Adventure
Hero,History
One for the Money,Action
One for the Money,Comedy
One for the Money,Crime
One for the Money,Romance
One for the Money,Thriller
The Interview,Comedy
The Warrior's Way,Action
The Warrior's Way,Fantasy
The Warrior's Way,Western
Micmacs,Action
Micmacs,Comedy
Micmacs,Crime
8 Mile,Drama
8 Mile,Music
A Knight's Tale,Action
A Knight's Tale,Adventure
A Knight's Tale,Romance
The Medallion,Action
The Medallion,Comedy
The Medallion,Fantasy
The Sixth Sense,Drama
The Sixth Sense,Mystery
The Sixth Sense,Thriller
Man on a Ledge,Action
Man on a Ledge,Crime
Man on a Ledge,Thriller
The Big Year,Comedy
The Karate Kid,Action
The Karate Kid,Drama
The Karate Kid,Family
The Karate Kid,Sport
American Hustle,Crime
American Hustle,Drama
The Proposal,Comedy
The Proposal,Drama
The Proposal,Romance
Double Jeopardy,Crime
Double Jeopardy,Mystery
Double Jeopardy,Thriller
Back to the Future Part II,Adventure
Back to the Future Part II,Comedy
Back to the Future Part II,Sci-Fi
Lucy,Action
Lucy,Sci-Fi
Lucy,Thriller
Fifty Shades of Grey,Drama
Fifty Shades of Grey,Romance
Spy Kids 3-D: Game Over,Action
Spy Kids 3-D: Game Over,Adventure
Spy Kids 3-D: Game Over,Comedy
Spy Kids 3-D: Game Over,Family
Spy Kids 3-D: Game Over,Sci-Fi
A Time to Kill,Crime
A Time to Kill,Drama
A Time to Kill,Thriller
Cheaper by the Dozen,Comedy
Cheaper by the Dozen,Family
Lone Survivor,Action
Lone Survivor,Biography
Lone Survivor,Drama
Lone Survivor,Thriller
Lone Survivor,War
A League of Their Own,Comedy
A League of Their Own,Drama
A League of Their Own,Sport
The Conjuring 2,Horror
The Conjuring 2,Mystery
The Conjuring 2,Thriller
The Social Network,Biography
The Social Network,Drama
He's Just Not That Into You,Comedy
He's Just Not That Into You,Drama
He's Just Not That Into You,Romance
Scary Movie 4,Comedy
Scream 3,Horror
Scream 3,Mystery
Back to the Future Part III,Adventure
Back to the Future Part III,Comedy
Back to the Future Part III,Sci-Fi
Back to the Future Part III,Western
Get Hard,Comedy
Get Hard,Crime
Bram Stoker's Dracula,Fantasy
Bram Stoker's Dracula,Horror
Bram Stoker's Dracula,Romance
Julie & Julia,Biography
Julie & Julia,Drama
Julie & Julia,Romance
42,Biography
42,Drama
42,Sport
The Talented Mr. Ripley,Crime
The Talented Mr. Ripley,Drama
The Talented Mr. Ripley,Thriller
Dumb and Dumber To,Comedy
Eight Below,Adventure
Eight Below,Drama
Eight Below,Family
The Intern,Comedy
The Intern,Drama
Ride Along 2,Action
Ride Along 2,Comedy
The Last of the Mohicans,Action
The Last of the Mohicans,Adventure
The Last of the Mohicans,Drama
The Last of the Mohicans,Romance
The Last of the Mohicans,War
Ray,Biography
Ray,Drama
Ray,Music
Sin City,Crime
Sin City,Thriller
Vantage Point,Crime
Vantage Point,Drama
Vantage Point,Mystery
Vantage Point,Thriller
"I Love You, Man",Comedy
"I Love You, Man",Romance
Shallow Hal,Comedy
Shallow Hal,Drama
Shallow Hal,Fantasy
Shallow Hal,Romance
JFK,Drama
JFK,History
JFK,Thriller
Big Momma's House 2,Comedy
Big Momma's House 2,Crime
The Mexican,Adventure
The Mexican,Comedy
The Mexican,Crime
The Mexican,Romance
17 Again,Comedy
17 Again,Drama
17 Again,Family
17 Again,Fantasy
17 Again,Romance
The Other Woman,Comedy
The Other Woman,Romance
The Final Destination,Horror
Bridge of Spies,Drama
Bridge of Spies,History
Bridge of Spies,Thriller
Behind Enemy Lines,Action
Behind Enemy Lines,Drama
Behind Enemy Lines,Thriller
Behind Enemy Lines,War
Get Him to the Greek,Comedy
Get Him to the Greek,Music
Shall We Dance,Comedy
Shall We Dance,Drama
Shall We Dance,Romance
Small Soldiers,Action
Small Soldiers,Adventure
Small Soldiers,Comedy
Small Soldiers,Family
Small Soldiers,Sci-Fi
Spawn,Action
Spawn,Horror
The Count of Monte Cristo,Action
The Count of Monte Cristo,Adventure
The Count of Monte Cristo,Drama
The Count of Monte Cristo,Romance
The Count of Monte Cristo,Thriller
The Lincoln Lawyer,Crime
The Lincoln Lawyer,Drama
The Lincoln Lawyer,Thriller
Unknown,Action
Unknown,Mystery
Unknown,Thriller
The Prestige,Drama
The Prestige,Mystery
The Prestige,Sci-Fi
The Prestige,Thriller
Horrible Bosses 2,Comedy
Horrible Bosses 2,Crime
Escape from Planet Earth,Adventure
Escape from Planet Earth,Animation
Escape from Planet Earth,Comedy
Escape from Planet Earth,Family
Escape from Planet Earth,Sci-Fi
Apocalypto,Action
Apocalypto,Adventure
Apocalypto,Drama
Apocalypto,Thriller
The Living Daylights,Action
The Living Daylights,Adventure
The Living Daylights,Thriller
Predators,Action
Predators,Adventure
Predators,Sci-Fi
Predators,Thriller
Legal Eagles,Comedy
Legal Eagles,Crime
Legal Eagles,Romance
Secret Window,Mystery
Secret Window,Thriller
The Lake House,Drama
The Lake House,Fantasy
The Lake House,Romance
The Skeleton Key,Horror
The Skeleton Key,Mystery
The Skeleton Key,Thriller
The Odd Life of Timothy Green,Comedy
The Odd Life of Timothy Green,Drama
The Odd Life of Timothy Green,Family
The Odd Life of Timothy Green,Fantasy
Made of Honor,Comedy
Made of Honor,Romance
Jersey Boys,Biography
Jersey Boys,Drama
Jersey Boys,Music
Jersey Boys,Musical
The Rainmaker,Crime
The Rainmaker,Drama
The Rainmaker,Thriller
Gothika,Horror
Gothika,Mystery
Gothika,Thriller
Amistad,Drama
Amistad,History
Medicine Man,Adventure
Medicine Man,Drama
Medicine Man,Romance
Aliens vs. Predator: Requiem,Action
Aliens vs. Predator: Requiem,Horror
Aliens vs. Predator: Requiem,Sci-Fi
Aliens vs. Predator: Requiem,Thriller
Ri¢hie Ri¢h,Comedy
Ri¢hie Ri¢h,Family
Autumn in New York,Drama
Autumn in New York,Romance
Music and Lyrics,Comedy
Music and Lyrics,Music
Music and Lyrics,Romance
Paul,Adventure
Paul,Comedy
Paul,Sci-Fi
The Guilt Trip,Comedy
The Guilt Trip,Drama
Scream 4,Horror
Scream 4,Mystery
8MM,Mystery
8MM,Thriller
The Doors,Biography
The Doors,Drama
The Doors,Music
The Doors,Musical
Sex Tape,Comedy
Hanging Up,Comedy
Hanging Up,Drama
Final Destination 5,Horror
Mickey Blue Eyes,Comedy
Mickey Blue Eyes,Crime
Mickey Blue Eyes,Romance
Pay It Forward,Drama
Fever Pitch,Comedy
Fever Pitch,Drama
Fever Pitch,Romance
Fever Pitch,Sport
Drillbit Taylor,Comedy
Drillbit Taylor,Drama
A Million Ways to Die in the West,Comedy
A Million Ways to Die in the West,Western
The Shadow,Action
The Shadow,Adventure
The Shadow,Crime
The Shadow,Fantasy
The Shadow,Mystery
The Shadow,Thriller
Extremely Loud & Incredibly Close,Adventure
Extremely Loud & Incredibly Close,Drama
Extremely Loud & Incredibly Close,Mystery
Morning Glory,Comedy
Morning Glory,Drama
Morning Glory,Romance
Get Rich or Die Tryin',Biography
Get Rich or Die Tryin',Crime
Get Rich or Die Tryin',Drama
Get Rich or Die Tryin',Music
The Art of War,Action
The Art of War,Adventure
The Art of War,Crime
The Art of War,Thriller
Rent,Drama
Rent,Musical
Rent,Romance
Bless the Child,Crime
Bless the Child,Drama
Bless the Child,Horror
Bless the Child,Thriller
The Out-of-Towners,Comedy
The Island of Dr. Moreau,Horror
The Island of Dr. Moreau,Sci-Fi
The Island of Dr. Moreau,Thriller
The Musketeer,Action
The Musketeer,Adventure
The Musketeer,Romance
The Other Boleyn Girl,Biography
The Other Boleyn Girl,Drama
The Other Boleyn Girl,History
The Other Boleyn Girl,Romance
Sweet November,Drama
