movie_title,actor_name
Saving Private Perez,Gerardo Taracena
Saving Private Perez,Joaquín Cosio
Character,Jan Decleir
Character,Fedja van Huêt
Character,Hans Kesting
Spun,Patrick Fugit
Spun,Nicholas Gonzalez
Spun,Debbie Harry
Life During Wartime,Rich Pecci
Life During Wartime,Shirley Henderson
Life During Wartime,Charlotte Rampling
Lady Vengeance,Min-sik Choi
Lady Vengeance,Yeong-ae Lee
Lady Vengeance,Hye-jeong Kang
Mean Machine,Jason Statham
Mean Machine,Jason Flemyng
Mean Machine,Danny Dyer
Exiled,Simon Yam
Exiled,Anthony Chau-Sang Wong
Exiled,Josie Ho
Blackthorn,Sam Shepard
Blackthorn,Dominique McElligott
Blackthorn,Stephen Rea
Lilya 4-Ever,Oksana Akinshina
Lilya 4-Ever,Artyom Bogucharskiy
Lilya 4-Ever,Lyubov Agapova
After.Life,Liam Neeson
After.Life,Josh Charles
After.Life,Chandler Canterbury
One Flew Over the Cuckoo's Nest,Scatman Crothers
One Flew Over the Cuckoo's Nest,Michael Berryman
One Flew Over the Cuckoo's Nest,Louise Fletcher
R.L. Stine's Monsterville: The Cabinet of Souls,Katherine McNamara
R.L. Stine's Monsterville: The Cabinet of Souls,Dove Cameron
R.L. Stine's Monsterville: The Cabinet of Souls,Braeden Lemasters
Falcon Rising,Michael Jai White
Falcon Rising,Michael J. Morris
Falcon Rising,Lateef Crowder
The Sweeney,Hayley Atwell
The Sweeney,Ray Winstone
The Sweeney,Alan Ford
Sexy Beast,Ray Winstone
Sexy Beast,James Fox
Sexy Beast,Amanda Redman
Easy Money,Fabian Bolin
Easy Money,Fares Fares
Easy Money,Matias Varela
Whale Rider,Keisha Castle-Hughes
Whale Rider,Rawiri Paratene
Whale Rider,Tammy Davis
High School Musical,Lucas Grabeel
High School Musical,Corbin Bleu
High School Musical,Olesya Rulin
Love and Death on Long Island,Jason Priestley
Love and Death on Long Island,Maury Chaykin
Love and Death on Long Island,Danny Webb
Night Watch,Konstantin Khabenskiy
Night Watch,Aleksey Chadov
Night Watch,Zhanna Friske
The Crying Game,Jim Broadbent
The Crying Game,Miranda Richardson
The Crying Game,Stephen Rea
Porky's,Art Hindle
Porky's,Susan Clark
Porky's,Tony Ganios
Survival of the Dead,Julian Richings
Survival of the Dead,Shawn Roberts
Survival of the Dead,Kathleen Munroe
Night of the Living Dead,Judith O'Dea
Night of the Living Dead,Duane Jones
Night of the Living Dead,S. William Hinzman
Lost in Translation,Scarlett Johansson
Lost in Translation,Bill Murray
Lost in Translation,Catherine Lambert
Annie Hall,Woody Allen
Annie Hall,Carol Kane
Annie Hall,Shelley Duvall
The Greatest Show on Earth,Gloria Grahame
The Greatest Show on Earth,Dorothy Lamour
The Greatest Show on Earth,Cornel Wilde
Monster's Ball,Heath Ledger
Monster's Ball,Peter Boyle
Monster's Ball,Marcus Lyle Brown
Maggie,Joely Richardson
Maggie,J.D. Evermore
Maggie,David A Cole
Leaving Las Vegas,Nicolas Cage
Leaving Las Vegas,Valeria Golino
Leaving Las Vegas,Julian Sands
The Front Page,Austin Pendleton
The Front Page,Harold Gould
The Front Page,David Wayne
The Boy Next Door,Ryan Guzman
The Boy Next Door,Hill Harper
The Boy Next Door,Adam Hicks
Trapeze,Gina Lollobrigida
Trapeze,Katy Jurado
Trapeze,Sidney James
The Kids Are All Right,Josh Hutcherson
The Kids Are All Right,Mia Wasikowska
The Kids Are All Right,Yaya DaCosta
They Live,Meg Foster
They Live,Peter Jason
They Live,George 'Buck' Flower
The Great Escape,James Coburn
The Great Escape,Donald Pleasence
The Great Escape,Gordon Jackson
What the #$*! Do We (K)now!?,Marlee Matlin
What the #$*! Do We (K)now!?,Elaine Hendrix
What the #$*! Do We (K)now!?,Armin Shimerman
The Last Exorcism Part II,Muse Watson
The Last Exorcism Part II,Spencer Treat Clark
The Last Exorcism Part II,Ashley Bell
Boyhood,Ellar Coltrane
Boyhood,Lorelei Linklater
Boyhood,Libby Villari
Scoop,Scarlett Johansson
Scoop,Kevin McNally
Scoop,Geoff Bell
The Wash,Angell Conwell
The Wash,Dr. Dre
The Wash,DJ Pooh
3 Strikes,Mo'Nique
3 Strikes,Mike Epps
3 Strikes,Faizon Love
The Cooler,Estella Warren
The Cooler,Paul Sorvino
The Cooler,Shawn Hatosy
The Misfits,Montgomery Clift
The Misfits,Kevin McCarthy
The Misfits,Thelma Ritter
The Night Listener,Robin Williams
The Night Listener,Joe Morton
The Night Listener,Rory Culkin
The Jerky Boys,Vincent Pastore
The Jerky Boys,William Hickey
The Jerky Boys,Peter Appel
The Orphanage,Geraldine Chaplin
The Orphanage,Belén Rueda
The Orphanage,Fernando Cayo
A Haunted House 2,Ashley Rickards
A Haunted House 2,Essence Atkins
A Haunted House 2,Gabriel Iglesias
The Rules of Attraction,Ian Somerhalder
The Rules of Attraction,Faye Dunaway
The Rules of Attraction,Clifton Collins Jr.
Topaz,Roscoe Lee Browne
Topaz,John Vernon
Topaz,Philippe Noiret
Let's Go to Prison,Dylan Baker
Let's Go to Prison,Chi McBride
Let's Go to Prison,Amy Hill
Four Rooms,Salma Hayek
Four Rooms,Alicia Witt
Four Rooms,Lili Taylor
Secretary,Jeremy Davies
Secretary,Stephen McHattie
Secretary,Lesley Ann Warren
The Real Cancun,Laura Ramsey
The Real Cancun,Alan Taylor
The Real Cancun,Benjamin Fletcher
Talk Radio,Michael Wincott
Talk Radio,Zach Grenier
Talk Radio,Bill Johnson
Waiting for Guffman,Catherine O'Hara
Waiting for Guffman,Fred Willard
Waiting for Guffman,Larry Miller
Love Stinks,Ivana Milicevic
Love Stinks,Tyra Banks
Love Stinks,Bridgette Wilson-Sampras
You Kill Me,Philip Baker Hall
You Kill Me,Aaron Hughes
You Kill Me,Jayne Eastwood
Thumbsucker,Kelli Garner
Thumbsucker,Lou Taylor Pucci
Thumbsucker,Nancy O'Dell
Red State,Anna Gunn
Red State,Michael Angarano
Red State,Stephen Root
Mirrormask,Stephanie Leonidas
Mirrormask,Gina McKee
Mirrormask,Rob Brydon
The Barbarians,Michael Berryman
The Barbarians,Eva LaRue
The Barbarians,Richard Lynch
The Art of Getting By,Michael Angarano
The Art of Getting By,Blair Underwood
The Art of Getting By,Rita Wilson
Zipper,Ray Winstone
Zipper,Alexandra Breckenridge
Zipper,Elena Satine
Poolhall Junkies,Chazz Palminteri
Poolhall Junkies,Ricky Schroder
Poolhall Junkies,Ernie Reyes Jr.
The Loss of Sexual Innocence,Kelly Macdonald
The Loss of Sexual Innocence,Saffron Burrows
The Loss of Sexual Innocence,Julian Sands
Holy Motors,Kylie Minogue
Holy Motors,Leos Carax
Holy Motors,Denis Lavant
Joe,Nicolas Cage
Joe,Tye Sheridan
Joe,Ronnie Gene Blevins
Shooting Fish,Peter McNamara
Shooting Fish,Dan Futterman
Shooting Fish,Ralph Ineson
Prison,Viggo Mortensen
Prison,Lane Smith
Prison,Hal Landon Jr.
Psycho Beach Party,Lauren Ambrose
Psycho Beach Party,Kathleen Robertson
Psycho Beach Party,Beth Broderick
The Big Tease,Craig Ferguson
The Big Tease,Frances Fisher
The Big Tease,Mary McCormack
"Buen Día, Ramón",Hector Kotsifakis
"Buen Día, Ramón",Adriana Barraza
"Buen Día, Ramón",Arcelia Ramírez
Trust,Noah Emmerich
Trust,Jordan Trovillion
Trust,Zoe Levin
An Everlasting Piece,Anna Friel
An Everlasting Piece,Brían F. O'Byrne
An Everlasting Piece,Pauline McLynn
Among Giants,Rachel Griffiths
Among Giants,Alan Williams
Among Giants,Rob Jarvis
Adore,Robin Wright
Adore,Naomi Watts
Adore,Ben Mendelsohn
The Velocity of Gary,Salma Hayek
The Velocity of Gary,Danny Arroyo
The Velocity of Gary,Olivia d'Abo
Mondays in the Sun,Luis Tosar
Mondays in the Sun,Enrique Villén
Mondays in the Sun,Aida Folch
Stake Land,Connor Paolo
Stake Land,Michael Cerveris
Stake Land,Nick Damici
The Last Time I Committed Suicide,Keanu Reeves
The Last Time I Committed Suicide,Marg Helgenberger
The Last Time I Committed Suicide,Gretchen Mol
Futuro Beach,Wagner Moura
Futuro Beach,Clemens Schick
Futuro Beach,Jesuíta Barbosa
Another Happy Day,George Kennedy
Another Happy Day,Ezra Miller
Another Happy Day,Demi Moore
A Lonely Place to Die,Ed Speleers
A Lonely Place to Die,Eamonn Walker
A Lonely Place to Die,Sean Harris
Nothing,David Hewlett
Nothing,Angelo Tsarouchas
Nothing,Marie-Josée Croze
1776,Blythe Danner
1776,Ken Howard
1776,Howard Caine
Inescapable,Saad Siddiqui
Inescapable,Bonnie Lee Bouman
Inescapable,Fadia Nadda
Hell's Angels,Jean Harlow
Hell's Angels,Marian Marsh
Hell's Angels,James Hall
The Veil,Lily Rabe
The Veil,Shannon Woodward
The Veil,Kira McLean
The Loved Ones,Robin McLeavy
The Loved Ones,Jessica McNamee
The Loved Ones,Victoria Thaine
No Vacancy,Kristen Quintrall
No Vacancy,Rachel Sterling
No Vacancy,Black Thomas
How to Fall in Love,Eric Mabius
How to Fall in Love,Gina Holden
How to Fall in Love,Brooke D'Orsay
The Perfect Wave,Rachel Hendrix
The Perfect Wave,Cheryl Ladd
The Perfect Wave,Diana Vickers
A Man for All Seasons,Robert Shaw
A Man for All Seasons,Susannah York
A Man for All Seasons,Paul Scofield
Network,Robert Duvall
Network,Faye Dunaway
Network,William Holden
Gone with the Wind,Hattie McDaniel
Gone with the Wind,George Reeves
Gone with the Wind,Thomas Mitchell
Desert Dancer,Tom Cullen
Desert Dancer,Reece Ritchie
Desert Dancer,Marama Corlett
Major Dundee,James Coburn
Major Dundee,Slim Pickens
Major Dundee,Warren Oates
Down for Life,Snoop Dogg
Down for Life,Laz Alonso
Down for Life,Nicholas Gonzalez
Annie Get Your Gun,Keenan Wynn
Annie Get Your Gun,Howard Keel
Annie Get Your Gun,Betty Hutton
Four Lions,Kayvan Novak
Four Lions,Riz Ahmed
Four Lions,Alex Macqueen
House of Sand,Fernanda Montenegro
House of Sand,Seu Jorge
House of Sand,Fernanda Torres
Defendor,Michael Kelly
Defendor,Tony Nappo
Defendor,Charlotte Sullivan
The Pirate,Gladys Cooper
The Pirate,Reginald Owen
The Pirate,Ellen Ross
The Good Heart,Alice Olivia Clarke
The Good Heart,Susan Blommaert
The Good Heart,Stephen Henderson
The History Boys,Dominic Cooper
The History Boys,Russell Tovey
The History Boys,James Corden
Midnight Cowboy,Brenda Vaccaro
Midnight Cowboy,Barnard Hughes
Midnight Cowboy,John McGiver
The Full Monty,Tom Wilkinson
The Full Monty,Mark Addy
The Full Monty,Lesley Sharp
Airplane!,Peter Graves
Airplane!,Lloyd Bridges
Airplane!,Barbara Billingsley
Chain of Command,Michael Jai White
Chain of Command,Max Ryan
Chain of Command,Jon Osbeck
Friday,Nia Long
Friday,John Witherspoon
Friday,Tony Cox
Menace II Society,Jada Pinkett Smith
Menace II Society,Larenz Tate
Menace II Society,Khandi Alexander
Creepshow 2,George Kennedy
Creepshow 2,Holt McCallany
Creepshow 2,Dorothy Lamour
The Ballad of Cable Hogue,Slim Pickens
The Ballad of Cable Hogue,Jason Robards
The Ballad of Cable Hogue,L.Q. Jones
In Cold Blood,John Forsythe
In Cold Blood,Robert Blake
In Cold Blood,Will Geer
The Nun's Story,Colleen Dewhurst
The Nun's Story,Peter Finch
The Nun's Story,Beatrice Straight
Harper,Janet Leigh
Harper,Robert Wagner
Harper,Shelley Winters
Frenzy,Bernard Cribbins
Frenzy,Jean Marsh
Frenzy,Clive Swift
The Witch,Julian Richings
The Witch,Kate Dickie
The Witch,Ralph Ineson
I Got the Hook Up,Joe Estevez
I Got the Hook Up,Master P
I Got the Hook Up,Anthony Johnson
She's the One,John Mahoney
She's the One,Frank Vincent
She's the One,Michael McGlone
Gods and Monsters,Brendan Fraser
Gods and Monsters,Lynn Redgrave
Gods and Monsters,Kevin J. O'Connor
The Secret in Their Eyes,Ricardo Darín
The Secret in Their Eyes,Soledad Villamil
The Secret in Their Eyes,Guillermo Francella
Train,Gideon Emery
Train,Gloria Votsis
Train,Derek Magyar
Evil Dead II,Ted Raimi
Evil Dead II,Dan Hicks
Evil Dead II,Kassie Wesley DePaiva
Pootie Tang,Wanda Sykes
Pootie Tang,J.B. Smoove
Pootie Tang,Robert Vaughn
Sharknado,Ian Ziering
Sharknado,John Heard
Sharknado,Cassandra Scerbo
La otra conquista,Elpidia Carrillo
La otra conquista,Zaide Silvia Gutiérrez
La otra conquista,Damián Delgado
Trollhunter,Otto Jespersen
Trollhunter,Johanna Mørck
Trollhunter,Glenn Erland Tosterud
Ira & Abby,Frances Conroy
Ira & Abby,Fred Willard
Ira & Abby,Kevin Sussman
Winter Passing,Zooey Deschanel
Winter Passing,Will Ferrell
Winter Passing,Dallas Roberts
D.E.B.S.,Jordana Brewster
D.E.B.S.,Geoff Stults
D.E.B.S.,Scoot McNairy
The Masked Saint,Diahann Carroll
The Masked Saint,Mykel Shannon Jenkins
The Masked Saint,Lara Jean Chorostecki
Taxman,Fisher Stevens
Taxman,Elizabeth Berkley
Taxman,Robert Townsend
"Batman: The Dark Knight Returns, Part 2",Michael Emerson
"Batman: The Dark Knight Returns, Part 2",Mark Valley
"Batman: The Dark Knight Returns, Part 2",Grey Griffin
In the Name of the King: The Last Job,Bashar Rahal
In the Name of the King: The Last Job,Shelly Varod
In the Name of the King: The Last Job,Ralitsa Paskaleva
Wicked Blood,Alexa PenaVega
Wicked Blood,Jake Busey
Wicked Blood,Lew Temple
Lords of London,Ray Winstone
Lords of London,Joe Egan
Lords of London,Glen Murphy
High Anxiety,Madeline Kahn
High Anxiety,Harvey Korman
High Anxiety,Dick Van Patten
March of the Penguins,Morgan Freeman
March of the Penguins,Sofie Gråbøl
March of the Penguins,Romane Bohringer
Margin Call,Kevin Spacey
Margin Call,Demi Moore
Margin Call,Ashley Williams
August,Murray Bartlett
August,Adrian Gonzalez
August,Edward Conna
Choke,Anjelica Huston
Choke,Matt Gerald
Choke,Jonah Bobo
Whiplash,J.K. Simmons
Whiplash,Melissa Benoist
Whiplash,Chris Mulkey
City of God,Alice Braga
City of God,Seu Jorge
City of God,Alexandre Rodrigues
Human Traffic,Danny Dyer
Human Traffic,John Simm
Human Traffic,Shaun Parkes
Day One,Corbin Bleu
Day One,Rus Blackwell
Day One,Luis Antonio
The Dead Girl,James Franco
The Dead Girl,Bruce Davison
The Dead Girl,Piper Laurie
The Hunt,Thomas Bo Larsen
The Hunt,Alexandra Rapaport
The Hunt,Hana Shuan
A Christmas Story,Zack Ward
A Christmas Story,Darren McGavin
A Christmas Story,Scott Schwartz
Bella,Armando Riesco
Bella,Ramon Rodriguez
Bella,Eduardo Verástegui
Class of 1984,Roddy McDowall
Class of 1984,Perry King
Class of 1984,Timothy Van Patten
Dreaming of Joseph Lees,Samantha Morton
Dreaming of Joseph Lees,Rupert Graves
Dreaming of Joseph Lees,Miriam Margolyes
The Class,François Bégaudeau
The Class,Agame Malembo-Emene
The Class,Angélica Sancio
Rosemary's Baby,John Cassavetes
Rosemary's Baby,Mia Farrow
Rosemary's Baby,Charles Grodin
The Man Who Shot Liberty Valance,Lee Marvin
The Man Who Shot Liberty Valance,Woody Strode
The Man Who Shot Liberty Valance,Vera Miles
Adam,Peter Gallagher
Adam,Terry Walters
Adam,Amy Irving
Maria Full of Grace,Catalina Sandino Moreno
Maria Full of Grace,Wilson Guerrero
Maria Full of Grace,Yenny Paola Vega
Beginners,Goran Visnjic
Beginners,Lou Taylor Pucci
Beginners,Mary Page Keller
Feast,Krista Allen
Feast,Eric Dane
Feast,Henry Rollins
Animal House,John Belushi
Animal House,Karen Allen
Animal House,Tim Matheson
Goldfinger,Honor Blackman
Goldfinger,Gert Fröbe
Goldfinger,Lois Maxwell
Antiviral,Sarah Gadon
Antiviral,Douglas Smith
Antiviral,Caleb Landry Jones
It's a Wonderful Life,Donna Reed
It's a Wonderful Life,Lionel Barrymore
It's a Wonderful Life,Thomas Mitchell
Trainspotting,Kelly Macdonald
Trainspotting,Shirley Henderson
Trainspotting,Ewen Bremner
The Original Kings of Comedy,Bernie Mac
The Original Kings of Comedy,Cedric the Entertainer
The Original Kings of Comedy,Steve Harvey
Paranormal Activity 2,Sprague Grayden
Paranormal Activity 2,Molly Ephraim
Paranormal Activity 2,Micah Sloat
Waking Ned Devine,James Nesbitt
Waking Ned Devine,David Kelly
Waking Ned Devine,Fionnula Flanagan
Bowling for Columbine,Michael Moore
Bowling for Columbine,Dick Clark
Bowling for Columbine,Bill Clinton
Coming Home,Li Gong
Coming Home,Daoming Chen
Coming Home,Ni Yan
A Nightmare on Elm Street 2: Freddy's Revenge,Clu Gulager
A Nightmare on Elm Street 2: Freddy's Revenge,Robert Rusler
A Nightmare on Elm Street 2: Freddy's Revenge,Marshall Bell
A Room with a View,Julian Sands
A Room with a View,Rupert Graves
A Room with a View,Denholm Elliott
The Purge,Rhys Wakefield
The Purge,Adelaide Kane
The Purge,Chris Mulkey
Sinister,Danielle Kotch
Sinister,Victoria Leigh
Sinister,James Ransone
Martin Lawrence Live: Runteldat,Nancy O'Dell
Martin Lawrence Live: Runteldat,Mikki Padilla
Martin Lawrence Live: Runteldat,Dayna Devon
Cat on a Hot Tin Roof,Burl Ives
Cat on a Hot Tin Roof,Judith Anderson
Cat on a Hot Tin Roof,Jack Carson
Beneath the Planet of the Apes,Linda Harrison
Beneath the Planet of the Apes,Gregory Sierra
Beneath the Planet of the Apes,Victor Buono
Air Bud,Kevin Zegers
Air Bud,Bill Cobbs
Air Bud,Michael Jeter
Pokémon 3: The Movie,Veronica Taylor
Pokémon 3: The Movie,Eric Stuart
Pokémon 3: The Movie,Lisa Ortiz
Jason Lives: Friday the 13th Part VI,Tony Goldwyn
Jason Lives: Friday the 13th Part VI,Ron Palillo
Jason Lives: Friday the 13th Part VI,Vincent Guastaferro
The Bridge on the River Kwai,William Holden
The Bridge on the River Kwai,Sessue Hayakawa
The Bridge on the River Kwai,Jack Hawkins
Spaced Invaders,Ariana Richards
Spaced Invaders,Royal Dano
Spaced Invaders,Tonya Lee Williams
Family Plot,Ed Lauter
Family Plot,Bruce Dern
Family Plot,William Devane
The Apartment,Fred MacMurray
The Apartment,Ray Walston
The Apartment,David White
Jason Goes to Hell: The Final Friday,Kane Hodder
Jason Goes to Hell: The Final Friday,Leslie Jordan
Jason Goes to Hell: The Final Friday,Erin Gray
Torn Curtain,Tamara Toumanova
Torn Curtain,Lila Kedrova
Torn Curtain,David Opatoshu
Dave Chappelle's Block Party,Common
Dave Chappelle's Block Party,Dave Chappelle
Dave Chappelle's Block Party,Lauryn Hill
Slow West,Michael Fassbender
Slow West,Kodi Smit-McPhee
Slow West,Ben Mendelsohn
Krush Groove,Blair Underwood
Krush Groove,LisaGay Hamilton
Krush Groove,Bobby Brown
Next Day Air,Omari Hardwick
Next Day Air,Donald Faison
Next Day Air,Mike Epps
Elmer Gantry,Shirley Jones
Elmer Gantry,Jean Simmons
Elmer Gantry,Edward Andrews
Judgment at Nuremberg,Maximilian Schell
Judgment at Nuremberg,Montgomery Clift
Judgment at Nuremberg,Spencer Tracy
Trippin',Donald Faison
Trippin',Deon Richmond
Trippin',Countess Vaughn
Red River,Montgomery Clift
Red River,Walter Brennan
Red River,Harry Carey Jr.
Phat Girlz,Mo'Nique
Phat Girlz,Jimmy Jean-Louis
Phat Girlz,Joyful Drake
Before Midnight,Seamus Davey-Fitzpatrick
Before Midnight,Ariane Labed
Before Midnight,Athina Rachel Tsangari
Teen Wolf Too,John Astin
Teen Wolf Too,Robert Neary
Teen Wolf Too,Kim Darby
Phantasm II,Angus Scrimm
Phantasm II,A. Michael Baldwin
Phantasm II,James Le Gros
Woman Thou Art Loosed,Loretta Devine
Woman Thou Art Loosed,Kimberly Elise
Woman Thou Art Loosed,Clifton Powell
Real Women Have Curves,America Ferrera
Real Women Have Curves,Lupe Ontiveros
Real Women Have Curves,George Lopez
Water,John Abraham
Water,Lisa Ray
Water,Seema Biswas
East Is East,Archie Panjabi
East Is East,Jimi Mistry
East Is East,Om Puri
Whipped,Callie Thorne
Whipped,Brian Van Holt
Whipped,David Heyman
Kama Sutra: A Tale of Love,Indira Varma
Kama Sutra: A Tale of Love,Sarita Choudhury
Kama Sutra: A Tale of Love,Rekha
Please Give,Oliver Platt
Please Give,Thomas Ian Nicholas
Please Give,Ann Morgan Guilbert
Willy Wonka & the Chocolate Factory,Peter Ostrum
Willy Wonka & the Chocolate Factory,Jack Albertson
Willy Wonka & the Chocolate Factory,Julie Dawn Cole
Warlock: The Armageddon,Julian Sands
Warlock: The Armageddon,Zach Galligan
Warlock: The Armageddon,Paula Marshall
8 Heads in a Duffel Bag,Kristy Swanson
8 Heads in a Duffel Bag,George Hamilton
8 Heads in a Duffel Bag,Dyan Cannon
Days of Heaven,Sam Shepard
Days of Heaven,Stuart Margolin
Days of Heaven,Richard Libertini
Thirteen Conversations About One Thing,Matthew McConaughey
Thirteen Conversations About One Thing,Rob McElhenney
Thirteen Conversations About One Thing,Amy Irving
Jawbreaker,Julie Benz
Jawbreaker,Judy Greer
Jawbreaker,Jeff Conaway
Basquiat,Gary Oldman
Basquiat,Michael Wincott
Basquiat,Courtney Love
Frances Ha,Greta Gerwig
Frances Ha,Grace Gummer
Frances Ha,Vanessa Ray
Tsotsi,Terry Pheto
Tsotsi,Nambitha Mpumlwana
Tsotsi,Rapulana Seiphemo
DysFunktional Family,Eddie Griffin
DysFunktional Family,Joe Howard
DysFunktional Family,Robert Noble
Tusk,Johnny Depp
Tusk,Haley Joel Osment
Tusk,Michael Parks
Oldboy,Min-sik Choi
Oldboy,Ji-tae Yu
Oldboy,Hye-jeong Kang
Letters to God,Robyn Lively
Letters to God,Michael Bolten
Letters to God,Christopher Schmidt
Hobo with a Shotgun,Gregory Smith
Hobo with a Shotgun,Robb Wells
Hobo with a Shotgun,Molly Dunsworth
Compadres,Kevin Pollak
Compadres,Héctor Jiménez
Compadres,Erick Elias
Freeway,Bokeem Woodbine
Freeway,Dan Hedaya
Freeway,Robert Peters
Fish Tank,Michael Fassbender
Fish Tank,Harry Treadaway
Fish Tank,Jason Maza
Damsels in Distress,Greta Gerwig
Damsels in Distress,Megalyn Echikunwoke
Damsels in Distress,Zach Woods
Bachelorette,Kirsten Dunst
Bachelorette,Adam Scott
Bachelorette,Andrew Rannells
