movie_title,title_year,language,country,duration,content_rating,movie_imdb_link,director_name,imdb_score,num_voted_users,gross
Lion of the Desert,1980,English,Libya,156.0,PG,http://www.imdb.com/title/tt0081059/?ref_=fn_tt_tt_1,Moustapha Akkad,8.4,9852,
The Horseman on the Roof,1995,French,France,135.0,R,http://www.imdb.com/title/tt0113362/?ref_=fn_tt_tt_1,Jean-Paul Rappeneau,7.1,4885,1877179.0
Ride with the Devil,1999,English,USA,148.0,R,http://www.imdb.com/title/tt0134154/?ref_=fn_tt_tt_1,Ang Lee,6.8,11101,630779.0
Biutiful,2010,Spanish,Mexico,148.0,R,http://www.imdb.com/title/tt1164999/?ref_=fn_tt_tt_1,Alejandro G. Iñárritu,7.5,68885,5100937.0
Bandidas,2006,English,France,93.0,PG-13,http://www.imdb.com/title/tt0416496/?ref_=fn_tt_tt_1,Joachim Rønning,5.7,28848,
The Maze Runner,2014,English,USA,113.0,PG-13,http://www.imdb.com/title/tt1790864/?ref_=fn_tt_tt_1,Wes Ball,6.8,310903,102413606.0
Unfinished Business,2015,English,USA,91.0,R,http://www.imdb.com/title/tt2358925/?ref_=fn_tt_tt_1,Ken Scott,5.4,23072,10214013.0
The Age of Innocence,1993,English,USA,139.0,PG,http://www.imdb.com/title/tt0106226/?ref_=fn_tt_tt_1,Martin Scorsese,7.2,36267,32000000.0
The Fountain,2006,English,USA,96.0,PG-13,http://www.imdb.com/title/tt0414993/?ref_=fn_tt_tt_1,Darren Aronofsky,7.3,190990,10139254.0
Chill Factor,1999,English,USA,102.0,R,http://www.imdb.com/title/tt0163579/?ref_=fn_tt_tt_1,Hugh Johnson,5.2,8367,11227940.0
Stolen,2012,English,USA,96.0,R,http://www.imdb.com/title/tt1656186/?ref_=fn_tt_tt_1,Simon West,5.5,36914,183125.0
Ponyo,2008,Japanese,Japan,101.0,G,http://www.imdb.com/title/tt0876563/?ref_=fn_tt_tt_1,Hayao Miyazaki,7.7,85589,15081783.0
The Longest Ride,2015,English,USA,128.0,PG-13,http://www.imdb.com/title/tt2726560/?ref_=fn_tt_tt_1,George Tillman Jr.,7.1,50041,37432299.0
The Astronaut's Wife,1999,English,USA,109.0,R,http://www.imdb.com/title/tt0138304/?ref_=fn_tt_tt_1,Rand Ravich,5.3,45497,10654581.0
I Dreamed of Africa,2000,English,USA,114.0,PG-13,http://www.imdb.com/title/tt0167203/?ref_=fn_tt_tt_1,Hugh Hudson,5.6,3740,6543194.0
Playing for Keeps,2012,English,USA,105.0,PG-13,http://www.imdb.com/title/tt1540128/?ref_=fn_tt_tt_1,Gabriele Muccino,5.7,23916,13101142.0
Mandela: Long Walk to Freedom,2013,English,UK,141.0,PG-13,http://www.imdb.com/title/tt2304771/?ref_=fn_tt_tt_1,Justin Chadwick,7.1,21223,8324748.0
Reds,1981,English,USA,195.0,PG,http://www.imdb.com/title/tt0082979/?ref_=fn_tt_tt_1,Warren Beatty,7.5,16255,
A Few Good Men,1992,English,USA,138.0,R,http://www.imdb.com/title/tt0104257/?ref_=fn_tt_tt_1,Rob Reiner,7.6,181879,141340178.0
Exit Wounds,2001,English,USA,101.0,R,http://www.imdb.com/title/tt0242445/?ref_=fn_tt_tt_1,Andrzej Bartkowiak,5.5,27580,51758599.0
Big Momma's House,2000,English,USA,99.0,PG-13,http://www.imdb.com/title/tt0208003/?ref_=fn_tt_tt_1,Raja Gosnell,5.1,66941,117559438.0
The Darkest Hour,2011,English,USA,89.0,PG-13,http://www.imdb.com/title/tt1093357/?ref_=fn_tt_tt_1,Chris Gorak,4.9,49312,21426805.0
Step Up Revolution,2012,English,USA,99.0,PG-13,http://www.imdb.com/title/tt1800741/?ref_=fn_tt_tt_1,Scott Speer,6.5,45394,35057332.0
Snakes on a Plane,2006,English,Germany,105.0,R,http://www.imdb.com/title/tt0417148/?ref_=fn_tt_tt_1,David R. Ellis,5.6,115649,34014398.0
The Watcher,2000,English,USA,97.0,R,http://www.imdb.com/title/tt0204626/?ref_=fn_tt_tt_1,Joe Charbanic,5.3,22220,28927720.0
The Punisher,2004,English,USA,140.0,R,http://www.imdb.com/title/tt0330793/?ref_=fn_tt_tt_1,Jonathan Hensleigh,6.5,124242,33682273.0
Goal! The Dream Begins,2005,English,USA,118.0,PG-13,http://www.imdb.com/title/tt0380389/?ref_=fn_tt_tt_1,Danny Cannon,6.8,50919,4280577.0
Safe,2012,English,USA,94.0,R,http://www.imdb.com/title/tt1656190/?ref_=fn_tt_tt_1,Boaz Yakin,6.5,83097,17120019.0
Pushing Tin,1999,English,USA,124.0,R,http://www.imdb.com/title/tt0120797/?ref_=fn_tt_tt_1,Mike Newell,6.0,24826,8406264.0
Star Wars: Episode VI - Return of the Jedi,1983,English,USA,134.0,PG,http://www.imdb.com/title/tt0086190/?ref_=fn_tt_tt_1,Richard Marquand,8.4,681857,309125409.0
Doomsday,2008,English,UK,113.0,R,http://www.imdb.com/title/tt0483607/?ref_=fn_tt_tt_1,Neil Marshall,6.0,62770,10955425.0
The Reader,2008,English,USA,124.0,R,http://www.imdb.com/title/tt0976051/?ref_=fn_tt_tt_1,Stephen Daldry,7.6,189812,34180954.0
Wanderlust,2012,English,USA,98.0,R,http://www.imdb.com/title/tt1655460/?ref_=fn_tt_tt_1,David Wain,5.6,62198,17225675.0
Elf,2003,English,USA,97.0,PG,http://www.imdb.com/title/tt0319343/?ref_=fn_tt_tt_1,Jon Favreau,6.9,147597,173381405.0
Phenomenon,1996,English,USA,123.0,PG,http://www.imdb.com/title/tt0117333/?ref_=fn_tt_tt_1,Jon Turteltaub,6.4,63839,104632573.0
Snow Dogs,2002,English,Canada,99.0,PG,http://www.imdb.com/title/tt0281373/?ref_=fn_tt_tt_1,Brian Levant,5.1,20219,81150692.0
Scrooged,1988,English,USA,101.0,PG-13,http://www.imdb.com/title/tt0096061/?ref_=fn_tt_tt_1,Richard Donner,7.0,61396,60328558.0
Nacho Libre,2006,English,Germany,92.0,PG,http://www.imdb.com/title/tt0457510/?ref_=fn_tt_tt_1,Jared Hess,5.7,65551,80197993.0
Bridesmaids,2011,English,USA,131.0,R,http://www.imdb.com/title/tt1478338/?ref_=fn_tt_tt_1,Paul Feig,6.8,218711,169076745.0
This Is the End,2013,English,USA,107.0,R,http://www.imdb.com/title/tt1245492/?ref_=fn_tt_tt_1,Evan Goldberg,6.7,310540,101470202.0
Stigmata,1999,English,USA,103.0,R,http://www.imdb.com/title/tt0145531/?ref_=fn_tt_tt_1,Rupert Wainwright,6.2,54390,50041732.0
Men of Honor,2000,English,USA,129.0,R,http://www.imdb.com/title/tt0203019/?ref_=fn_tt_tt_1,George Tillman Jr.,7.2,89424,48814909.0
Takers,2010,English,USA,107.0,PG-13,http://www.imdb.com/title/tt1135084/?ref_=fn_tt_tt_1,John Luessenhop,6.2,46961,57744720.0
The Big Wedding,2013,English,USA,89.0,R,http://www.imdb.com/title/tt1931435/?ref_=fn_tt_tt_1,Justin Zackham,5.6,37493,21784432.0
"Big Mommas: Like Father, Like Son",2011,English,USA,113.0,PG-13,http://www.imdb.com/title/tt1464174/?ref_=fn_tt_tt_1,John Whitesell,4.4,19671,37911876.0
Source Code,2011,English,USA,93.0,PG-13,http://www.imdb.com/title/tt0945513/?ref_=fn_tt_tt_1,Duncan Jones,7.5,379462,54696902.0
Alive,1993,English,USA,120.0,R,http://www.imdb.com/title/tt0106246/?ref_=fn_tt_tt_1,Frank Marshall,7.1,38949,36733909.0
The Number 23,2007,English,USA,98.0,R,http://www.imdb.com/title/tt0481369/?ref_=fn_tt_tt_1,Joel Schumacher,6.4,164608,35063732.0
The Young and Prodigious T.S. Spivet,2013,English,France,105.0,PG,http://www.imdb.com/title/tt1981107/?ref_=fn_tt_tt_1,Jean-Pierre Jeunet,7.1,11347,99462.0
1941,1979,English,USA,142.0,PG,http://www.imdb.com/title/tt0078723/?ref_=fn_tt_tt_1,Steven Spielberg,5.9,25193,
Dreamer: Inspired by a True Story,2005,English,USA,98.0,PG,http://www.imdb.com/title/tt0418647/?ref_=fn_tt_tt_1,John Gatins,6.9,10018,32701088.0
A History of Violence,2005,English,USA,96.0,R,http://www.imdb.com/title/tt0399146/?ref_=fn_tt_tt_1,David Cronenberg,7.5,186606,31493782.0
Transporter 2,2005,English,France,87.0,PG-13,http://www.imdb.com/title/tt0388482/?ref_=fn_tt_tt_1,Louis Leterrier,6.3,156267,43095600.0
The Quick and the Dead,1995,English,Japan,107.0,R,http://www.imdb.com/title/tt0114214/?ref_=fn_tt_tt_1,Sam Raimi,6.4,69197,18636537.0
Laws of Attraction,2004,English,Ireland,90.0,PG-13,http://www.imdb.com/title/tt0323033/?ref_=fn_tt_tt_1,Peter Howitt,5.9,18771,17848322.0
Bringing Out the Dead,1999,English,USA,121.0,R,http://www.imdb.com/title/tt0163988/?ref_=fn_tt_tt_1,Martin Scorsese,6.8,53028,16640210.0
Repo Men,2010,English,USA,119.0,R,http://www.imdb.com/title/tt1053424/?ref_=fn_tt_tt_1,Miguel Sapochnik,6.3,87768,13763130.0
Dragon Wars: D-War,2007,English,South Korea,107.0,PG-13,http://www.imdb.com/title/tt0372873/?ref_=fn_tt_tt_1,Hyung-rae Shim,3.6,21506,10956379.0
Bogus,1996,English,USA,110.0,PG,http://www.imdb.com/title/tt0115725/?ref_=fn_tt_tt_1,Norman Jewison,5.3,5176,4357000.0
The Incredible Burt Wonderstone,2013,English,USA,100.0,PG-13,http://www.imdb.com/title/tt0790628/?ref_=fn_tt_tt_1,Don Scardino,5.9,60596,22525921.0
Cats Don't Dance,1997,English,USA,75.0,G,http://www.imdb.com/title/tt0118829/?ref_=fn_tt_tt_1,Mark Dindal,6.9,5600,3562749.0
Cradle Will Rock,1999,English,USA,132.0,R,http://www.imdb.com/title/tt0150216/?ref_=fn_tt_tt_1,Tim Robbins,6.9,8039,2899970.0
The Good German,2006,English,USA,105.0,R,http://www.imdb.com/title/tt0452624/?ref_=fn_tt_tt_1,Steven Soderbergh,6.1,21481,1304837.0
George and the Dragon,2004,English,USA,93.0,PG,http://www.imdb.com/title/tt0306892/?ref_=fn_tt_tt_1,Tom Reeve,5.7,3088,
Apocalypse Now,1979,English,USA,289.0,R,http://www.imdb.com/title/tt0078788/?ref_=fn_tt_tt_1,Francis Ford Coppola,8.5,450676,78800000.0
Going the Distance,2010,English,USA,102.0,R,http://www.imdb.com/title/tt1322312/?ref_=fn_tt_tt_1,Nanette Burstein,6.3,50523,17797316.0
Mr. Holland's Opus,1995,English,USA,143.0,PG,http://www.imdb.com/title/tt0113862/?ref_=fn_tt_tt_1,Stephen Herek,7.3,30230,82528097.0
Criminal,2016,English,UK,113.0,R,http://www.imdb.com/title/tt3014866/?ref_=fn_tt_tt_1,Ariel Vromen,6.3,17319,14268533.0
Out of Africa,1985,English,USA,161.0,PG,http://www.imdb.com/title/tt0089755/?ref_=fn_tt_tt_1,Sydney Pollack,7.2,52339,87100000.0
Flight,2012,English,USA,138.0,R,http://www.imdb.com/title/tt1907668/?ref_=fn_tt_tt_1,Robert Zemeckis,7.3,264047,93749203.0
Moonraker,1979,English,UK,126.0,PG,http://www.imdb.com/title/tt0079574/?ref_=fn_tt_tt_1,Lewis Gilbert,6.3,69534,62700000.0
The Grand Budapest Hotel,2014,English,USA,99.0,R,http://www.imdb.com/title/tt2278388/?ref_=fn_tt_tt_1,Wes Anderson,8.1,475518,59073773.0
Hearts in Atlantis,2001,English,USA,101.0,PG-13,http://www.imdb.com/title/tt0252501/?ref_=fn_tt_tt_1,Scott Hicks,6.9,30339,24185781.0
Arachnophobia,1990,English,USA,103.0,PG-13,http://www.imdb.com/title/tt0099052/?ref_=fn_tt_tt_1,Frank Marshall,6.3,50389,53133888.0
Frequency,2000,English,USA,118.0,PG-13,http://www.imdb.com/title/tt0186151/?ref_=fn_tt_tt_1,Gregory Hoblit,7.3,81866,44983704.0
Vacation,2015,English,USA,99.0,R,http://www.imdb.com/title/tt1524930/?ref_=fn_tt_tt_1,John Francis Daley,6.1,66123,58879132.0
Get Shorty,1995,English,USA,105.0,R,http://www.imdb.com/title/tt0113161/?ref_=fn_tt_tt_1,Barry Sonnenfeld,6.9,62986,72077000.0
Chicago,2002,English,USA,113.0,PG-13,http://www.imdb.com/title/tt0299658/?ref_=fn_tt_tt_1,Rob Marshall,7.2,172080,170684505.0
Big Daddy,1999,English,USA,93.0,PG-13,http://www.imdb.com/title/tt0142342/?ref_=fn_tt_tt_1,Dennis Dugan,6.4,161858,163479795.0
American Pie 2,2001,English,USA,108.0,R,http://www.imdb.com/title/tt0252866/?ref_=fn_tt_tt_1,J.B. Rogers,6.4,200260,145096820.0
Toy Story,1995,English,USA,74.0,G,http://www.imdb.com/title/tt0114709/?ref_=fn_tt_tt_1,John Lasseter,8.3,623757,191796233.0
Speed,1994,English,USA,116.0,R,http://www.imdb.com/title/tt0111257/?ref_=fn_tt_tt_1,Jan de Bont,7.2,260981,121248145.0
The Vow,2012,English,USA,104.0,PG-13,http://www.imdb.com/title/tt1606389/?ref_=fn_tt_tt_1,Michael Sucsy,6.8,145852,125014030.0
Extraordinary Measures,2010,English,USA,106.0,PG,http://www.imdb.com/title/tt1244659/?ref_=fn_tt_tt_1,Tom Vaughan,6.5,14281,11854694.0
Remember the Titans,2000,English,USA,120.0,PG,http://www.imdb.com/title/tt0210945/?ref_=fn_tt_tt_1,Boaz Yakin,7.8,160776,115648585.0
The Hunt for Red October,1990,English,USA,135.0,PG,http://www.imdb.com/title/tt0099810/?ref_=fn_tt_tt_1,John McTiernan,7.6,143696,122012643.0
Lee Daniels' The Butler,2013,English,USA,132.0,PG-13,http://www.imdb.com/title/tt1327773/?ref_=fn_tt_tt_1,Lee Daniels,7.2,87665,116631310.0
Dodgeball: A True Underdog Story,2004,English,USA,92.0,PG-13,http://www.imdb.com/title/tt0364725/?ref_=fn_tt_tt_1,Rawson Marshall Thurber,6.7,185338,114324072.0
The Addams Family,1991,English,USA,99.0,PG-13,http://www.imdb.com/title/tt0101272/?ref_=fn_tt_tt_1,Barry Sonnenfeld,6.8,96607,113502246.0
Ace Ventura: When Nature Calls,1995,English,USA,90.0,PG-13,http://www.imdb.com/title/tt0112281/?ref_=fn_tt_tt_1,Steve Oedekerk,6.3,160321,108360000.0
The Princess Diaries,2001,English,USA,111.0,G,http://www.imdb.com/title/tt0247638/?ref_=fn_tt_tt_1,Garry Marshall,6.2,94049,108244774.0
The First Wives Club,1996,English,USA,103.0,PG,http://www.imdb.com/title/tt0116313/?ref_=fn_tt_tt_1,Hugh Wilson,6.2,31817,105444419.0
Se7en,1995,English,USA,127.0,R,http://www.imdb.com/title/tt0114369/?ref_=fn_tt_tt_1,David Fincher,8.6,1023511,100125340.0
District 9,2009,English,South Africa,112.0,R,http://www.imdb.com/title/tt1136608/?ref_=fn_tt_tt_1,Neill Blomkamp,8.0,531737,115646235.0
The SpongeBob SquarePants Movie,2004,English,USA,87.0,PG,http://www.imdb.com/title/tt0345950/?ref_=fn_tt_tt_1,Stephen Hillenburg,7.0,58906,85416609.0
Mystic River,2003,English,USA,138.0,R,http://www.imdb.com/title/tt0327056/?ref_=fn_tt_tt_1,Clint Eastwood,8.0,338415,90135191.0
Million Dollar Baby,2004,English,USA,132.0,PG-13,http://www.imdb.com/title/tt0405159/?ref_=fn_tt_tt_1,Clint Eastwood,8.1,482064,100422786.0
Analyze This,1999,English,USA,103.0,R,http://www.imdb.com/title/tt0122933/?ref_=fn_tt_tt_1,Harold Ramis,6.7,123940,106694016.0
The Notebook,2004,English,USA,123.0,PG-13,http://www.imdb.com/title/tt0332280/?ref_=fn_tt_tt_1,Nick Cassavetes,7.9,396396,64286.0
27 Dresses,2008,English,USA,111.0,PG-13,http://www.imdb.com/title/tt0988595/?ref_=fn_tt_tt_1,Anne Fletcher,6.1,124501,76806312.0
Hannah Montana: The Movie,2009,English,USA,102.0,G,http://www.imdb.com/title/tt1114677/?ref_=fn_tt_tt_1,Peter Chelsom,4.2,31760,79566871.0
Rugrats in Paris: The Movie,2000,English,Germany,78.0,G,http://www.imdb.com/title/tt0213203/?ref_=fn_tt_tt_1,Stig Bergqvist,6.1,8146,76501438.0
The Prince of Tides,1991,English,USA,132.0,R,http://www.imdb.com/title/tt0102713/?ref_=fn_tt_tt_1,Barbra Streisand,6.6,12549,74787599.0
Legends of the Fall,1994,English,USA,133.0,R,http://www.imdb.com/title/tt0110322/?ref_=fn_tt_tt_1,Edward Zwick,7.5,112175,66528842.0
Up in the Air,2009,English,USA,108.0,R,http://www.imdb.com/title/tt1193138/?ref_=fn_tt_tt_1,Jason Reitman,7.4,270238,83813460.0
About Schmidt,2002,English,USA,125.0,R,http://www.imdb.com/title/tt0257360/?ref_=fn_tt_tt_1,Alexander Payne,7.2,107557,65010106.0
Warm Bodies,2013,English,USA,98.0,PG-13,http://www.imdb.com/title/tt1588173/?ref_=fn_tt_tt_1,Jonathan Levine,6.9,184641,66359959.0
Looper,2012,English,USA,119.0,R,http://www.imdb.com/title/tt1276104/?ref_=fn_tt_tt_1,Rian Johnson,7.4,428916,66468315.0
Down to Earth,2001,English,USA,87.0,PG-13,http://www.imdb.com/title/tt0231775/?ref_=fn_tt_tt_1,Chris Weitz,5.4,19079,64172251.0
Babe,1995,English,Australia,91.0,G,http://www.imdb.com/title/tt0112431/?ref_=fn_tt_tt_1,Chris Noonan,6.8,94435,66600000.0
Hope Springs,2012,English,USA,100.0,PG-13,http://www.imdb.com/title/tt1535438/?ref_=fn_tt_tt_1,David Frankel,6.3,34258,63536011.0
Forgetting Sarah Marshall,2008,English,USA,118.0,R,http://www.imdb.com/title/tt0800039/?ref_=fn_tt_tt_1,Nicholas Stoller,7.2,217507,62877175.0
Four Brothers,2005,English,USA,109.0,R,http://www.imdb.com/title/tt0430105/?ref_=fn_tt_tt_1,John Singleton,6.9,109894,74484168.0
Baby Mama,2008,English,USA,99.0,PG-13,http://www.imdb.com/title/tt0871426/?ref_=fn_tt_tt_1,Michael McCullers,6.0,34079,60269340.0
Hope Floats,1998,English,USA,114.0,PG-13,http://www.imdb.com/title/tt0119313/?ref_=fn_tt_tt_1,Forest Whitaker,5.9,18973,60033780.0
Bride Wars,2009,English,USA,89.0,PG,http://www.imdb.com/title/tt0901476/?ref_=fn_tt_tt_1,Gary Winick,5.4,79094,58715510.0
Without a Paddle,2004,English,USA,95.0,PG-13,http://www.imdb.com/title/tt0364751/?ref_=fn_tt_tt_1,Steven Brill,5.9,37479,58156435.0
13 Going on 30,2004,English,USA,98.0,PG-13,http://www.imdb.com/title/tt0337563/?ref_=fn_tt_tt_1,Gary Winick,6.1,122187,56044241.0
Midnight in Paris,2011,English,Spain,94.0,PG-13,http://www.imdb.com/title/tt1605783/?ref_=fn_tt_tt_1,Woody Allen,7.7,301149,56816662.0
The Nut Job,2014,English,Canada,85.0,PG,http://www.imdb.com/title/tt1821658/?ref_=fn_tt_tt_1,Peter Lepeniotis,5.8,19547,64238770.0
Blow,2001,English,USA,124.0,R,http://www.imdb.com/title/tt0221027/?ref_=fn_tt_tt_1,Ted Demme,7.6,198066,52937130.0
Message in a Bottle,1999,English,USA,131.0,PG-13,http://www.imdb.com/title/tt0139462/?ref_=fn_tt_tt_1,Luis Mandoki,6.1,28942,52799004.0
Star Trek V: The Final Frontier,1989,English,USA,107.0,PG,http://www.imdb.com/title/tt0098382/?ref_=fn_tt_tt_1,William Shatner,5.4,43743,55210049.0
Like Mike,2002,English,USA,99.0,PG,http://www.imdb.com/title/tt0308506/?ref_=fn_tt_tt_1,John Schultz,5.1,15074,51432423.0
Naked Gun 33 1/3: The Final Insult,1994,English,USA,83.0,PG-13,http://www.imdb.com/title/tt0110622/?ref_=fn_tt_tt_1,Peter Segal,6.4,76850,51109400.0
A View to a Kill,1985,English,UK,131.0,PG,http://www.imdb.com/title/tt0090264/?ref_=fn_tt_tt_1,John Glen,6.3,68565,50300000.0
The Curse of the Were-Rabbit,2005,English,UK,85.0,G,http://www.imdb.com/title/tt0312004/?ref_=fn_tt_tt_1,Steve Box,7.5,98160,56068547.0
P.S. I Love You,2007,English,USA,126.0,PG-13,http://www.imdb.com/title/tt0431308/?ref_=fn_tt_tt_1,Richard LaGravenese,7.1,167967,53680848.0
Racing Stripes,2005,English,USA,102.0,PG,http://www.imdb.com/title/tt0376105/?ref_=fn_tt_tt_1,Frederik Du Chau,5.2,12570,49186871.0
Atonement,2007,English,UK,123.0,R,http://www.imdb.com/title/tt0783233/?ref_=fn_tt_tt_1,Joe Wright,7.8,192930,50921738.0
Letters to Juliet,2010,English,USA,105.0,PG,http://www.imdb.com/title/tt0892318/?ref_=fn_tt_tt_1,Gary Winick,6.5,74630,53021560.0
Black Rain,1989,English,USA,125.0,R,http://www.imdb.com/title/tt0096933/?ref_=fn_tt_tt_1,Ridley Scott,6.6,39306,45645204.0
The Three Stooges,2012,English,USA,92.0,PG,http://www.imdb.com/title/tt0383010/?ref_=fn_tt_tt_1,Bobby Farrelly,5.1,25484,44328238.0
Corpse Bride,2005,English,USA,77.0,PG,http://www.imdb.com/title/tt0121164/?ref_=fn_tt_tt_1,Tim Burton,7.4,188785,53337608.0
Glory Road,2006,English,USA,118.0,PG,http://www.imdb.com/title/tt0385726/?ref_=fn_tt_tt_1,James Gartner,7.2,34910,42643187.0
Sicario,2015,English,USA,121.0,R,http://www.imdb.com/title/tt3397884/?ref_=fn_tt_tt_1,Denis Villeneuve,7.6,196217,46875468.0
Southpaw,2015,English,USA,124.0,R,http://www.imdb.com/title/tt1798684/?ref_=fn_tt_tt_1,Antoine Fuqua,7.5,147128,52418902.0
Drag Me to Hell,2009,English,USA,99.0,PG-13,http://www.imdb.com/title/tt1127180/?ref_=fn_tt_tt_1,Sam Raimi,6.6,158354,42057340.0
The Age of Adaline,2015,English,USA,112.0,PG-13,http://www.imdb.com/title/tt1655441/?ref_=fn_tt_tt_1,Lee Toland Krieger,7.2,93767,42478175.0
Secondhand Lions,2003,English,USA,111.0,PG,http://www.imdb.com/title/tt0327137/?ref_=fn_tt_tt_1,Tim McCanlies,7.6,43378,41407470.0
Step Up 3D,2010,English,USA,107.0,PG-13,http://www.imdb.com/title/tt1193631/?ref_=fn_tt_tt_1,Jon M. Chu,6.2,47297,42385520.0
Blue Crush,2002,English,USA,104.0,PG-13,http://www.imdb.com/title/tt0300532/?ref_=fn_tt_tt_1,John Stockwell,5.6,26066,40118420.0
Stranger Than Fiction,2006,English,USA,113.0,PG-13,http://www.imdb.com/title/tt0420223/?ref_=fn_tt_tt_1,Marc Forster,7.6,186977,40137776.0
30 Days of Night,2007,English,USA,113.0,R,http://www.imdb.com/title/tt0389722/?ref_=fn_tt_tt_1,David Slade,6.6,138435,39568996.0
The Cabin in the Woods,2012,English,USA,95.0,R,http://www.imdb.com/title/tt1259521/?ref_=fn_tt_tt_1,Drew Goddard,7.0,277172,42043633.0
Meet the Spartans,2008,English,USA,86.0,PG-13,http://www.imdb.com/title/tt1073498/?ref_=fn_tt_tt_1,Jason Friedberg,2.7,88518,38232624.0
Midnight Run,1988,English,USA,126.0,R,http://www.imdb.com/title/tt0095631/?ref_=fn_tt_tt_1,Martin Brest,7.6,54042,38413606.0
The Running Man,1987,English,USA,101.0,R,http://www.imdb.com/title/tt0093894/?ref_=fn_tt_tt_1,Paul Michael Glaser,6.6,112669,38122105.0
Little Shop of Horrors,1986,English,USA,102.0,PG-13,http://www.imdb.com/title/tt0091419/?ref_=fn_tt_tt_1,Frank Oz,6.9,49349,38747385.0
Hanna,2011,English,USA,111.0,PG-13,http://www.imdb.com/title/tt0993842/?ref_=fn_tt_tt_1,Joe Wright,6.8,159198,40247512.0
Mortal Kombat: Annihilation,1997,English,USA,95.0,PG-13,http://www.imdb.com/title/tt0119707/?ref_=fn_tt_tt_1,John R. Leonetti,3.7,36363,35927406.0
Larry Crowne,2011,English,USA,98.0,PG-13,http://www.imdb.com/title/tt1583420/?ref_=fn_tt_tt_1,Tom Hanks,6.1,49205,35565975.0
Carrie,2013,English,USA,100.0,R,http://www.imdb.com/title/tt1939659/?ref_=fn_tt_tt_1,Kimberly Peirce,5.9,108242,35266619.0
Take the Lead,2006,English,USA,118.0,PG-13,http://www.imdb.com/title/tt0446046/?ref_=fn_tt_tt_1,Liz Friedlander,6.7,21767,34703228.0
Gridiron Gang,2006,English,USA,125.0,PG-13,http://www.imdb.com/title/tt0421206/?ref_=fn_tt_tt_1,Phil Joanou,6.9,33067,38432823.0
What's the Worst That Could Happen?,2001,English,USA,94.0,PG-13,http://www.imdb.com/title/tt0161083/?ref_=fn_tt_tt_1,Sam Weisman,5.5,12466,32095318.0
9,2009,English,USA,79.0,PG-13,http://www.imdb.com/title/tt0472033/?ref_=fn_tt_tt_1,Shane Acker,7.1,111117,31743332.0
Side Effects,2013,English,USA,106.0,R,http://www.imdb.com/title/tt2053463/?ref_=fn_tt_tt_1,Steven Soderbergh,7.1,148327,32154410.0
The Prince and Me,2004,English,USA,111.0,PG,http://www.imdb.com/title/tt0337697/?ref_=fn_tt_tt_1,Martha Coolidge,5.9,31984,28165882.0
Winnie the Pooh,2011,English,USA,63.0,G,http://www.imdb.com/title/tt1449283/?ref_=fn_tt_tt_1,Stephen J. Anderson,7.3,15600,26687172.0
Dumb and Dumberer: When Harry Met Lloyd,2003,English,USA,85.0,PG-13,http://www.imdb.com/title/tt0329028/?ref_=fn_tt_tt_1,Troy Miller,3.4,30651,26096584.0
Bulworth,1998,English,USA,108.0,R,http://www.imdb.com/title/tt0118798/?ref_=fn_tt_tt_1,Warren Beatty,6.8,21998,26525834.0
Get on Up,2014,English,USA,139.0,PG-13,http://www.imdb.com/title/tt2473602/?ref_=fn_tt_tt_1,Tate Taylor,6.9,15843,30513940.0
One True Thing,1998,English,USA,127.0,R,http://www.imdb.com/title/tt0120776/?ref_=fn_tt_tt_1,Carl Franklin,7.0,9283,23209440.0
Virtuosity,1995,English,USA,106.0,R,http://www.imdb.com/title/tt0114857/?ref_=fn_tt_tt_1,Brett Leonard,5.5,23579,24048000.0
My Super Ex-Girlfriend,2006,English,USA,95.0,PG-13,http://www.imdb.com/title/tt0465624/?ref_=fn_tt_tt_1,Ivan Reitman,5.1,53884,22526144.0
Deliver Us from Evil,2014,English,USA,118.0,R,http://www.imdb.com/title/tt2377322/?ref_=fn_tt_tt_1,Scott Derrickson,6.2,54447,30523568.0
Sanctum,2011,English,USA,108.0,R,http://www.imdb.com/title/tt0881320/?ref_=fn_tt_tt_1,Alister Grierson,5.9,47003,23070045.0
Little Black Book,2004,English,USA,105.0,PG-13,http://www.imdb.com/title/tt0361841/?ref_=fn_tt_tt_1,Nick Hurran,5.2,15052,20422207.0
